work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data_Scientist,225000,US,0,US,M
2022,SE,FT,Data_Engineer,225000,US,0,US,M
2022,SE,FT,Data_Engineer,225000,US,100,US,M
2022,SE,FT,Data_Engineer,137400,CA,100,CA,M
2022,SE,FT,Data_Analyst,81666,US,100,US,M
2022,SE,FT,Data_Analyst,81666,US,0,US,M
2022,SE,FT,Data_Analyst,81666,US,100,US,M
2022,SE,FT,Machine_Learning_Manager,200000,US,100,US,M
2022,SE,FT,BI_Analyst,200000,NG,100,NG,S
2022,SE,FT,Data_Engineer,200000,US,100,US,M
2022,SE,FT,Data_Engineer,200000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,200000,PR,100,PR,M
2022,EX,FT,Machine_Learning_Scientist,200000,US,100,US,S
2022,EX,FT,AI_Scientist,200000,US,100,US,S
2022,EX,FT,Analytics_Engineer,200000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,200000,US,100,US,L
2022,SE,FT,Data_Engineer,200000,PR,100,PR,M
2022,MI,FT,Analytics_Engineer,200000,US,0,US,M
2022,SE,FT,Data_Engineer,200000,US,100,US,M
2022,SE,FT,Data_Scientist,200000,US,100,US,M
2022,MI,FT,AI_Scientist,200000,US,100,US,M
2022,SE,FT,Machine_Learning_Software_Engineer,227200,CA,100,CA,M
2022,MI,FT,AI_Scientist,200000,IN,100,US,L
2022,EX,FT,Data_Engineer,200000,US,100,US,M
2022,MI,FT,Data_Scientist,200000,US,100,US,M
2022,SE,FT,Head_of_Data,200000,MY,100,US,M
2022,SE,FT,Data_Analyst,139600,US,0,US,M
2022,MI,FT,Data_Scientist,127500,US,100,US,M
2022,SE,FT,Applied_Data_Scientist,177000,US,100,US,L
2022,EN,FT,BI_Analyst,76000,US,50,US,L
2022,SE,FT,Lead_Data_Scientist,172309,IE,100,IE,L
2022,EN,FT,Machine_Learning_Scientist,80000,CA,50,US,S
2022,SE,FT,Machine_Learning_Engineer,164000,US,100,US,M
2022,SE,FT,Data_Science_Manager,200000,US,100,US,M
2022,SE,FT,Marketing_Data_Analyst,200000,GB,100,GB,S
2022,SE,FT,Data_Engineer,200000,US,0,US,M
2022,SE,FT,Data_Engineer,200000,US,0,US,M
2022,SE,FT,Data_Scientist,165000,US,0,US,M
2022,MI,FT,Machine_Learning_Scientist,165000,US,0,US,M
2022,MI,FT,Data_Analyst,165000,US,0,US,M
2022,MI,FT,Data_Specialist,165000,US,0,US,M
2022,MI,FT,Data_Analyst,165000,US,0,US,M
2022,SE,FT,Data_Science_Lead,165000,US,50,US,S
2022,SE,FT,Data_Engineer,165000,US,100,US,M
2022,SE,FT,Data_Scientist,165000,US,100,US,L
2022,SE,FT,Analytics_Engineer,165000,US,100,US,M
2022,SE,FT,Data_Scientist,165000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,164996,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,164996,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,164996,US,0,US,M
2022,SE,FT,Data_Scientist,138938,US,0,US,M
2022,SE,FT,Data_Science_Consultant,139000,US,0,US,M
2022,SE,FT,Data_Science_Consultant,128000,US,0,US,M
2022,SE,FT,Data_Analyst,106260,US,100,US,M
2022,SE,FT,Data_Scientist,81500,US,0,US,M
2022,SE,FT,Data_Architect,81500,US,0,US,M
2022,MI,FT,Data_Analyst,106260,US,0,US,M
2022,SE,FT,Data_Scientist,128000,US,0,US,M
2022,SE,FT,Data_Operations_Analyst,81000,US,100,US,M
2022,SE,FT,Data_Architect,128000,US,0,US,M
2022,SE,FT,Data_Scientist,128000,US,100,US,M
2022,SE,FT,Data_Engineer,106500,US,0,US,M
2022,EX,FT,Data_Engineer,200000,US,0,US,M
2022,EN,FT,AI_Scientist,200000,CA,50,CA,L
2022,EX,FT,Data_Manager,125976,CA,50,CA,L
2022,MI,FT,Data_Engineer,79178,LT,0,LT,M
2022,SE,FT,Data_Engineer,108800,US,0,US,M
2022,SE,FT,Data_Science_Manager,161342,US,100,US,M
2022,SE,FT,Data_Engineer,142127,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,142200,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,142200,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,142200,US,0,US,M
2022,SE,FT,ML_Engineer,243000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,142200,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,142200,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,142200,US,0,US,M
2022,SE,FT,Machine_Learning_Scientist,193900,US,0,US,M
2022,SE,FT,Data_Science_Manager,243225,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,193900,US,0,US,M
2022,EN,FT,Data_Analyst,15000,ID,0,ID,L
2022,SE,FT,Data_Engineer,194000,US,100,US,M
2022,MI,FT,Machine_Learning_Engineer,193900,US,0,US,M
2022,SE,FT,Data_Engineer,243900,US,100,US,M
2022,SE,FT,Data_Scientist,243900,US,100,US,M
2022,SE,FT,Data_Engineer,193750,US,100,US,M
2022,SE,FT,Data_Engineer,70500,US,0,US,M
2022,SE,FT,Data_Scientist,245000,US,0,US,M
2022,SE,FT,Analytics_Engineer,245000,US,0,US,M
2022,SE,FT,Data_Scientist,245000,US,0,US,M
2022,SE,FT,Data_Engineer,193000,ES,100,US,M
2022,SE,FT,Data_Science_Manager,133766,AU,100,AU,L
2022,SE,FT,Machine_Learning_Engineer,192600,US,100,US,M
2022,SE,FT,Data_Architect,192564,US,100,US,M
2022,SE,FT,Data_Architect,192564,US,100,US,M
2022,SE,FT,Analytics_Engineer,193750,US,100,US,M
2022,MI,FT,Data_Scientist,75648,DE,100,DE,S
2022,SE,FT,Data_Engineer,194000,US,100,US,M
2022,EN,FT,Data_Scientist,180000,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,EN,FT,Data_Scientist,73000,US,0,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Applied_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Architect,180000,US,100,US,M
2022,EN,FT,Data_Scientist,180000,US,100,US,M
2022,SE,FT,Data_Engineer,180000,US,0,US,M
2022,SE,FT,Applied_Scientist,142000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,180000,US,100,US,M
2022,MI,FT,ML_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Scientist,180000,US,100,US,M
2022,MI,FT,Data_Science_Manager,241000,US,100,US,M
2022,SE,FT,Data_Scientist,180000,US,0,US,M
2022,MI,FT,Data_Scientist,180000,US,0,US,M
2022,MI,FT,Data_Scientist,180000,US,0,US,M
2022,EX,FT,Data_Engineer,242000,US,100,US,M
2022,SE,FT,Manager_Data_Management,125000,US,100,US,L
2022,SE,FT,AI_Scientist,125000,CO,100,CO,L
2022,SE,FT,Data_Scientist,125000,US,0,US,M
2022,SE,FT,Analytics_Engineer,125000,US,100,US,M
2022,MI,FT,Data_Scientist,160000,US,0,US,M
2022,SE,FT,Data_Scientist,160000,US,0,US,L
2022,MI,FT,Data_Scientist,73546,DE,100,DE,M
2022,SE,FT,Data_Scientist,160000,US,100,US,L
2022,SE,FT,Data_Engineer,160000,US,100,US,M
2022,SE,FT,Data_Scientist,160000,US,0,US,L
2022,SE,FT,Data_Scientist,160000,US,100,US,L
2022,SE,FT,ML_Engineer,160000,US,0,US,M
2022,MI,FT,Machine_Learning_Scientist,160000,US,100,US,L
2022,SE,FT,Data_Engineer,160000,US,0,US,L
2022,SE,FT,Data_Engineer,160000,US,100,US,M
2022,SE,FT,Data_Engineer,160000,US,100,US,M
2022,MI,FT,Data_Scientist,160000,US,100,US,M
2022,EN,FT,Computer_Vision_Engineer,125000,US,0,US,M
2022,SE,FT,Data_Analyst,192500,US,100,US,M
2022,SE,FT,Data_Engineer,247500,US,0,US,M
2022,SE,FT,Data_Scientist,247500,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,247500,US,0,US,M
2022,SE,FT,Data_Science_Manager,247500,US,0,US,M
2022,MI,FT,Data_Engineer,70000,US,0,US,M
2022,SE,FT,Data_Engineer,73546,ES,0,ES,M
2022,SE,FT,Data_Specialist,70000,US,0,US,M
2022,SE,FT,Data_Engineer,70000,US,0,US,M
2022,SE,FT,Data_Specialist,70000,US,0,US,M
2022,SE,FT,Data_Scientist,70000,US,0,US,M
2022,SE,FT,Data_Analyst,70000,US,0,US,M
2022,SE,FT,Data_Analyst,70000,US,0,US,M
2022,SE,FT,Data_Scientist,160000,US,0,US,L
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Engineer,160000,US,100,US,M
2022,SE,FT,Data_Engineer,160000,US,100,US,M
2022,SE,FT,Data_Science_Manager,245100,US,0,US,M
2022,SE,FT,Data_Engineer,125000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,160000,US,100,US,M
2022,EN,FT,Data_Engineer,160000,US,0,US,M
2022,SE,FT,Cloud_Database_Engineer,160000,US,100,US,M
2022,MI,FT,Data_Engineer,160000,US,100,US,M
2022,EN,FT,Data_Engineer,160000,US,0,US,M
2022,EN,FT,Data_Engineer,160000,US,0,US,M
2022,SE,FT,Data_Engineer,160000,US,0,US,M
2022,MI,FT,Data_Engineer,160000,US,100,US,M
2022,MI,FT,Data_Analyst,160000,US,0,US,M
2022,MI,FT,Data_Analyst,160000,US,0,US,M
2022,EN,FT,Data_Engineer,160000,US,0,US,M
2022,MI,FT,Data_Engineer,160000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,246000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,246000,US,100,US,M
2022,SE,FT,Data_Engineer,160000,US,0,US,M
2022,EN,FT,Data_Engineer,160000,US,0,US,M
2022,EN,FT,Data_Engineer,160000,US,0,US,M
2022,MI,FT,Data_Analyst,160000,US,0,US,M
2022,MI,FT,Data_Analyst,160000,US,0,US,M
2022,MI,FT,Data_Engineer,160000,US,100,US,M
2022,EX,FT,Head_of_Data,160000,US,0,US,M
2022,SE,FT,Data_Engineer,160000,US,0,US,M
2022,SE,FT,Data_Engineer,160000,US,0,US,M
2022,SE,FT,Data_Engineer,160000,US,0,US,M
2022,SE,FT,Data_Architect,160000,US,100,US,M
2022,SE,FT,Data_Engineer,160000,US,100,US,M
2022,SE,FT,Data_Scientist,161500,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Analyst,110000,US,0,US,M
2022,SE,FT,Analytics_Engineer,110000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,110000,CA,0,CA,M
2022,SE,FT,Analytics_Engineer,110000,US,100,US,M
2022,SE,FT,Data_Engineer,195700,US,0,US,M
2022,SE,FT,Data_Engineer,195700,US,0,US,M
2022,SE,FT,Data_Engineer,110000,US,0,US,M
2022,SE,FT,Data_Engineer,110000,US,0,US,M
2022,SE,FT,Data_Engineer,110000,US,100,US,M
2022,SE,FT,Data_Analyst,110000,US,100,US,M
2022,SE,FT,Data_Analyst,110000,US,0,US,M
2022,SE,FT,Data_Engineer,110000,US,100,US,M
2022,EN,PT,Data_Scientist,110000,DO,100,FR,M
2022,SE,FT,Analytics_Engineer,110000,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,115573,FR,100,FR,M
2022,SE,FT,Data_Scientist,110000,US,0,US,M
2022,SE,FT,Data_Specialist,110000,US,0,US,M
2022,SE,FT,ML_Engineer,195400,US,100,US,L
2022,SE,FT,Data_Architect,195400,US,100,US,L
2022,SE,FT,Machine_Learning_Engineer,195400,US,100,US,L
2022,SE,FT,Data_Architect,195400,US,100,US,L
2022,SE,FT,Data_Scientist,110000,US,100,US,M
2022,SE,FT,Data_Specialist,110000,US,0,US,M
2022,MI,FT,Data_Scientist,110000,US,0,US,M
2022,SE,FT,Data_Engineer,179305,US,100,US,M
2022,MI,FT,Data_Scientist,92350,GB,0,GB,M
2022,SE,FT,Data_Science_Manager,140100,US,100,US,L
2022,SE,FT,Research_Scientist,196000,US,100,US,M
2022,SE,FT,Applied_Scientist,196000,US,100,US,M
2022,SE,FT,Applied_Scientist,196000,US,100,US,M
2022,MI,FT,NLP_Engineer,44365,PL,100,PL,S
2022,SE,FT,Data_Engineer,197430,US,100,US,M
2022,MI,FT,Data_Engineer,104663,GB,0,GB,M
2022,SE,FT,Data_Engineer,126000,US,100,US,M
2022,SE,FT,Data_Engineer,126000,US,100,US,M
2022,MI,FT,Data_Analyst,109000,US,0,US,M
2022,SE,FT,Data_Architect,235000,US,100,US,M
2022,SE,FT,ML_Engineer,235000,US,100,US,M
2022,MI,FT,Data_Analyst,109000,US,0,US,M
2022,MI,FT,Data_Analyst,109000,US,0,US,M
2022,MI,FT,Data_Engineer,161000,US,100,US,M
2022,SE,FT,Data_Engineer,161000,US,100,US,M
2022,EN,PT,Data_Analyst,125404,CN,50,US,S
2022,SE,FT,Data_Engineer,160395,US,100,US,M
2022,SE,FT,Data_Engineer,197000,US,0,US,M
2022,SE,FT,Data_Engineer,160080,US,0,US,M
2022,SE,FT,Data_Engineer,160080,US,100,US,M
2022,SE,FT,Data_Engineer,197000,US,0,US,M
2022,SE,FT,Data_Analytics_Manager,109280,US,100,US,M
2022,SE,FT,Data_Analyst,109280,US,100,US,M
2022,SE,FT,Data_Analyst,109280,US,100,US,M
2022,SE,FT,Data_Engineer,236000,US,100,US,M
2022,SE,FT,Data_Analyst,236600,US,100,US,M
2022,SE,FT,Data_Scientist,236900,US,100,US,L
2022,EX,FT,Data_Analyst,110000,US,100,US,M
2022,MI,FT,Data_Engineer,135446,GB,0,GB,M
2022,MI,FT,Data_Scientist,115573,NL,0,NL,M
2022,SE,FT,Data_Engineer,75000,US,0,US,M
2022,EX,FT,Data_Engineer,239000,US,100,US,M
2022,EX,FT,Data_Engineer,239000,US,100,US,M
2022,MI,FT,Data_Analyst,75000,US,100,US,M
2022,SE,FT,Data_Scientist,140700,US,0,US,M
2022,MI,FT,Data_Scientist,100000,US,100,US,M
2022,SE,FT,Data_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Scientist,180000,US,0,US,L
2022,SE,FT,Data_Scientist,180000,US,0,US,M
2022,SE,FT,Data_Scientist,180000,US,100,US,M
2022,EN,FT,Machine_Learning_Developer,180000,US,100,US,L
2022,SE,FT,Machine_Learning_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Scientist,180000,US,100,US,L
2022,SE,FT,Analytics_Engineer,180000,US,0,US,M
2022,EX,FT,Machine_Learning_Scientist,180000,US,100,US,S
2022,SE,FT,Applied_Machine_Learning_Scientist,77119,FR,100,GB,L
2022,SE,FT,Data_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Scientist,180000,US,100,US,L
2022,SE,FT,Machine_Learning_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Engineer,195000,US,100,US,M
2022,MI,FT,Data_Scientist,141300,US,0,US,M
2022,SE,FT,Data_Architect,141300,US,0,US,M
2022,SE,FT,Data_Engineer,141300,US,0,US,M
2022,SE,FT,Data_Engineer,141300,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,180000,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,0,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,140400,US,0,US,L
2022,SE,FT,Data_Scientist,141525,US,100,US,M
2022,SE,FT,Data_Scientist,140400,US,0,US,L
2022,EN,FT,Machine_Learning_Engineer,140250,US,0,US,M
2022,MI,FT,Data_Engineer,92350,GB,100,GB,M
2022,MI,FT,Data_Analyst,75000,US,100,US,M
2022,MI,FT,Data_Engineer,75000,US,100,US,M
2022,SE,FT,Data_Analyst,92350,GB,0,GB,M
2022,SE,FT,Analytics_Engineer,92350,GB,0,GB,M
2022,MI,FT,Data_Engineer,92350,GB,0,GB,M
2022,MI,FT,Financial_Data_Analyst,75000,US,0,US,M
2022,MI,FT,Applied_Machine_Learning_Scientist,75000,BO,100,US,M
2022,MI,FT,Data_Engineer,92350,GB,100,GB,M
2022,MI,FT,Machine_Learning_Engineer,92350,GB,0,GB,M
2022,MI,FT,Data_Engineer,92350,GB,0,GB,M
2022,MI,FT,Data_Engineer,92350,GB,100,GB,M
2022,MI,FT,Data_Analyst,75000,CA,0,CA,M
2022,MI,FT,Applied_Machine_Learning_Scientist,75000,BO,100,US,L
2022,MI,FT,Principal_Data_Analyst,75000,CA,100,CA,S
2022,SE,FT,Data_Scientist,179400,US,100,US,M
2022,MI,FT,Data_Scientist,110000,US,100,US,L
2022,SE,FT,ML_Engineer,240000,US,0,US,M
2022,MI,FT,Research_Engineer,240000,US,100,US,M
2022,SE,FT,Data_Engineer,240000,US,0,US,M
2022,EN,FT,Data_Scientist,74540,US,0,US,M
2022,SE,FT,Data_Scientist,179400,US,0,US,M
2022,SE,FT,Data_Engineer,179500,US,0,US,M
2022,SE,FT,Data_Science_Manager,179775,US,100,US,M
2022,SE,FT,Data_Engineer,140250,US,100,US,M
2022,SE,FT,Analytics_Engineer,140250,US,100,US,M
2022,MI,FT,Data_Engineer,91118,GB,0,GB,M
2022,SE,FT,Data_Scientist,140400,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,85000,US,100,US,M
2022,MI,FT,Data_Scientist,85000,US,100,US,M
2022,MI,FT,Data_Scientist,89306,NL,0,NL,M
2022,SE,FT,Data_Analyst,95000,US,0,US,M
2022,SE,FT,Data_Scientist,95000,US,0,US,M
2022,SE,FT,Data_Engineer,95000,US,0,US,M
2022,MI,FT,Data_Engineer,95000,US,0,US,M
2022,SE,FT,Data_Engineer,95000,US,0,US,M
2022,MI,FT,Data_Engineer,95000,US,0,US,M
2022,MI,FT,Data_Engineer,95000,US,0,US,M
2022,SE,FT,Data_Analyst,95000,US,0,US,M
2022,SE,FT,Data_Analyst,95000,US,0,US,M
2022,SE,FT,Data_Analyst,95000,US,0,US,M
2022,SE,FT,Data_Analyst,95000,US,100,US,M
2022,SE,FT,Data_Specialist,95000,US,100,US,M
2022,SE,FT,Data_Engineer,95000,US,0,US,M
2022,MI,FT,Machine_Learning_Engineer,116976,GB,0,GB,M
2022,SE,FT,Data_Engineer,132320,US,0,US,M
2022,SE,FT,Data_Engineer,132320,US,100,US,M
2022,SE,FT,Data_Science_Consultant,94500,US,0,US,M
2022,SE,FT,Data_Scientist,211500,US,100,US,M
2022,SE,FT,Data_Analytics_Manager,133000,NL,0,NL,L
2022,SE,FT,Data_Scientist,93800,US,0,US,M
2022,SE,FT,Data_Analyst,93700,US,100,US,M
2022,SE,FT,Data_Analyst,93700,US,100,US,M
2022,SE,FT,Data_Engineer,93700,US,100,US,M
2022,MI,FT,Applied_Machine_Learning_Scientist,173000,US,50,US,M
2022,SE,FT,Data_Scientist,173000,US,100,US,M
2022,SE,FT,Data_Engineer,170000,US,0,US,M
2022,SE,FT,Data_Engineer,132320,US,100,US,M
2022,SE,FT,Analytics_Engineer,170000,US,100,US,M
2022,SE,FT,Data_Engineer,95000,US,0,US,M
2022,SE,FT,Data_Analyst,95000,US,0,US,M
2022,SE,FT,Data_Scientist,172000,US,100,US,M
2022,SE,FT,Data_Engineer,205000,US,100,US,M
2022,SE,FT,Applied_Scientist,205000,US,100,US,M
2022,SE,FT,Machine_Learning_Engineer,131300,US,100,US,L
2022,SE,FT,Machine_Learning_Engineer,131300,US,100,US,L
2022,SE,FT,Data_Engineer,131300,US,100,US,L
2022,SE,FT,Data_Architect,131300,US,100,US,L
2022,SE,FT,Machine_Learning_Engineer,131300,US,100,US,L
2022,SE,FT,Data_Architect,131300,US,100,US,L
2022,SE,FT,ML_Engineer,131300,US,100,US,L
2022,SE,FT,Applied_Scientist,205000,US,100,US,M
2022,SE,FT,Data_Scientist,205000,US,100,US,M
2022,SE,FT,Data_Engineer,95000,US,0,US,M
2022,SE,FT,Applied_Scientist,205000,US,100,US,M
2022,SE,FT,Data_Scientist,205000,US,0,US,M
2022,SE,FT,Data_Analyst,132000,US,0,US,M
2022,SE,FT,Data_Engineer,132000,US,100,US,M
2022,SE,FT,Data_Engineer,132000,CA,0,CA,M
2022,MI,FT,Research_Engineer,105066,GB,50,GB,S
2022,SE,FT,Data_Engineer,172200,US,0,US,M
2022,SE,FT,Data_Scientist,172200,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,172200,US,0,US,M
2022,SE,FT,Data_Science_Manager,172200,US,0,US,M
2022,SE,FT,Data_Engineer,132100,US,100,US,L
2022,SE,FT,Data_Engineer,132100,US,100,US,L
2022,MI,FT,Data_Engineer,95000,US,0,US,M
2022,EX,FT,Head_of_Data,205000,US,0,US,M
2022,MI,FT,Data_Engineer,170000,US,0,US,M
2022,SE,FT,Data_Engineer,170000,US,100,US,M
2022,SE,FT,Data_Engineer,170000,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,214000,US,100,US,M
2022,SE,FT,BI_Developer,130000,US,100,US,L
2022,SE,FT,Data_Scientist,92000,US,100,US,L
2022,SE,FT,Data_Scientist,92000,US,100,US,L
2022,SE,FT,Data_Engineer,215000,US,0,US,M
2022,SE,FT,Data_Scientist,215000,US,0,US,L
2022,SE,FT,Data_Engineer,215000,US,100,US,M
2022,SE,FT,Data_Engineer,134760,US,100,US,M
2022,EN,FT,Data_Scientist,130000,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Data_Scientist,204100,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,MI,FT,Data_Scientist,135000,US,100,US,L
2022,SE,FT,Data_Engineer,135000,US,100,US,M
2022,MI,FT,Data_Analyst,135000,US,100,US,M
2022,SE,FT,Data_Analyst,135000,US,100,US,M
2022,EX,FT,Analytics_Engineer,135000,US,100,US,M
2022,SE,FT,Data_Analyst,135000,US,100,US,M
2022,SE,FT,Data_Engineer,135000,US,100,US,M
2022,SE,FT,Data_Engineer,135000,PR,100,PR,M
2022,SE,FT,Data_Architect,90700,CA,100,CA,M
2022,SE,FT,Data_Analyst,169000,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,204500,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,204500,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,204500,US,0,US,M
2022,SE,FT,Applied_Scientist,212800,US,100,US,M
2022,SE,FT,Data_Engineer,170000,US,0,US,M
2022,SE,FT,Data_Engineer,170000,US,0,US,M
2022,SE,FT,Data_Engineer,170000,US,100,US,M
2022,SE,FT,Data_Scientist,170000,US,100,US,M
2022,SE,FT,Data_Scientist,170000,US,100,US,M
2022,SE,FT,Analytics_Engineer,170000,US,100,US,M
2022,SE,FT,Data_Engineer,170000,US,100,US,M
2022,SE,FT,Data_Scientist,170000,US,100,US,M
2022,MI,FT,Data_Engineer,170000,US,100,US,M
2022,SE,FT,Data_Analyst,170000,US,100,US,M
2022,SE,FT,Data_Analyst,170000,US,100,US,M
2022,SE,FT,Data_Analyst,170000,US,100,US,M
2022,MI,CT,Applied_Machine_Learning_Scientist,97712,IT,100,NL,L
2022,SE,FT,Machine_Learning_Engineer,204500,US,0,US,M
2022,MI,FT,Data_Science_Manager,134000,US,100,US,M
2022,EN,FT,Data_Scientist,93000,US,0,US,M
2022,MI,FT,Data_Manager,134000,US,0,US,M
2022,MI,FT,Data_Manager,134000,US,0,US,M
2022,SE,FT,Data_Scientist,134000,US,100,US,M
2022,SE,FT,Data_Engineer,134000,US,0,US,M
2022,SE,FT,Data_Engineer,213000,US,0,US,M
2022,SE,FT,Data_Architect,213120,US,100,US,M
2022,MI,FT,MLOps_Engineer,134000,US,100,US,M
2022,SE,FT,Data_Operations_Analyst,92250,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,204500,US,0,US,M
2022,SE,FT,Machine_Learning_Engineer,204500,US,0,US,M
2022,SE,FT,Data_Analyst,131000,US,0,US,M
2022,SE,FT,Analytics_Engineer,135000,US,100,US,M
2022,SE,FT,Analytics_Engineer,205300,US,0,US,M
2022,SE,FT,Data_Scientist,205300,US,0,US,L
2022,EN,PT,Data_Scientist,100000,DZ,50,DZ,M
2022,EN,FT,Financial_Data_Analyst,100000,US,50,US,L
2022,MI,FT,Machine_Learning_Engineer,104697,CH,100,CH,L
2022,SE,FT,Data_Science_Tech_Lead,375000,US,50,US,L
2022,SE,FT,Machine_Learning_Software_Engineer,375000,US,100,US,M
2022,MI,FT,Data_Analyst,100000,US,0,US,M
2022,MI,FT,Data_Analyst,206000,US,0,US,M
2022,SE,FT,Applied_Data_Scientist,380000,US,100,US,L
2022,SE,FT,Data_Analyst,171000,US,100,AU,L
2022,SE,FT,Data_Analyst,99750,US,100,US,M
2022,SE,FT,Data_Engineer,171000,US,0,US,M
2022,SE,FT,Data_Analyst,99450,US,100,US,M
2022,MI,FL,Data_Scientist,100000,CA,100,US,M
2022,SE,FT,Data_Analyst,99450,US,100,US,M
2022,SE,FT,Data_Scientist,99360,US,100,US,M
2022,SE,FT,Data_Science_Manager,206000,US,100,US,M
2022,SE,FT,Data_Engineer,99100,US,0,US,M
2022,MI,FT,Data_Engineer,99100,US,0,US,M
2022,SE,FT,Data_Analyst,99050,US,100,US,M
2022,SE,FT,Data_Engineer,100000,US,0,US,M
2022,SE,FT,Data_Engineer,100000,US,0,US,M
2022,MI,FT,Data_Analyst,100000,CA,0,CA,M
2022,SE,FT,Data_Scientist,208000,US,100,US,M
2022,MI,FT,Data_Analyst,100000,US,0,US,M
2022,SE,FT,Data_Analyst,100000,US,0,US,M
2022,MI,FT,BI_Data_Analyst,105066,FR,50,FR,M
2022,MI,FT,Data_Analyst,206000,US,0,US,M
2022,EN,FL,Machine_Learning_Engineer,100000,IR,100,IR,M
2022,SE,FT,Machine_Learning_Developer,76814,CA,100,CA,M
2022,MI,FT,Machine_Learning_Developer,76814,CA,100,CA,M
2022,SE,FT,Data_Engineer,100000,US,0,US,M
2022,MI,FT,Data_Analyst,100000,US,100,US,M
2022,SE,FT,Data_Analyst,100000,US,0,US,M
2022,SE,FT,Data_Analyst,100000,US,100,US,M
2022,MI,FT,ML_Engineer,100000,US,100,US,M
2022,EN,FT,Data_Scientist,100000,US,100,US,M
2022,SE,FT,Data_Analyst,100000,US,0,US,M
2022,MI,FT,Data_Operations_Engineer,100000,US,100,US,M
2022,MI,FT,Data_Operations_Engineer,100000,US,100,US,M
2022,MI,FT,Data_Engineer,100000,US,0,US,M
2022,SE,FT,Analytics_Engineer,100000,US,100,US,M
2022,MI,FT,Data_Operations_Engineer,100000,US,100,US,M
